Area,Year,SoyaBeansProd,SoyaBeansProdLogDiff,SoyaBeansProdSD2,SoyaBeansProdSD3,SoyaBeansProdSD4,Population,PopulGrowth,PopulationSD2,PopulLogDiff,MalePopul,MalePopulGrowth,MalePopulSD2,MalePopulLogDiff,RuralPopul,RuralPopulGrowth,RuralPopulSD2,RuralPopulLogDiff,AgriLandShare,AgriLand,IrrigationEquippedLand,TempChange,tas,tasmax,tasmin,tr,tnn,txx,pr,rx1day,rx5day,fd,CattleMeatProd,CattleMeatProdLogDiff,CattleMeatProdSD2,CattleMeatProdSD3,CattleMeatProdSD4,CattleRawMilkProd,CattleRawMilkProdLogDiff,CattleRawMilkProdSD2,CattleRawMilkProdSD3,CattleRawMilkProdSD4,ChickensMeatProd,ChickensMeatProdLogDiff,ChickensMeatProdSD2,ChickensMeatProdSD3,ChickensMeatProdSD4,PotatoesProd,PotatoesProdLogDiff,PotatoesProdSD2,PotatoesProdSD3,PotatoesProdSD4,MaizeProd,MaizeProdLogDiff,MaizeProdSD2,MaizeProdSD3,MaizeProdSD4,HenEggsProd,HenEggsProdLogDiff,HenEggsProdSD2,HenEggsProdSD3,HenEggsProdSD4
South Africa,1968,4100,0.250539003,2262.7417,1973.153145,2366.431913,21050.54,3.105260008,462.2173181,0.013280822,10665.272,2.936118272,221.426953,0.012567787,11332.457,2.539316937,203.4819971,0.01089042,79.07657305,95927,950,-0.376,16.98,24.33,9.69,0.96,5.05,29.67,399.7,9.09,18.31,1.58,355000,0.040836254,24748.73734,19701.83558,24983.7941,2950000,-0.014977156,70710.67812,50477.71786,116064.2782,88200,0.045757491,6929.646456,8152.786763,8798.236395,547000,-0.017828023,15556.34919,48041.6486,44731.60702,5358000,0.001618089,14142.13562,468337.841,1550720.773,115600,0.03592806,7049.854608,7211.132597,7814.692892
South Africa,1969,7300,0.023167865,282.8427125,2663.331247,2943.212531,21704.214,3.059737616,469.5839565,0.013089032,10978.417,2.907559441,225.711313,0.012447279,11620.224,2.580569875,212.0386963,0.011065107,78.88615024,95696,980,0.287,17.66,25,10.36,1.82,6.05,30.77,457.64,10.85,22.41,0.72,390000,-0.002035927,1289.762769,15539.60953,36528.22755,2850000,0.009346511,43840.62043,116216.7515,100910.8517,98000,0.02741618,4515.583905,5230.244481,12333.11511,525000,0.070125861,65053.82387,50242.74409,61759.61464,5378000,0.060297397,566392.5317,1702183.989,1969646.076,125570,-0.051377389,9906.566004,9558.770841,8040.996518
South Africa,1970,7700,-0.424092727,3394.11255,3064.310689,2509.98008,22368.306,2.964618778,468.9072553,0.012688016,11297.621,3.023211701,241.5130282,0.012935085,11920.092,2.698762728,227.472716,0.011565211,78.69572744,95465,1000,0.365,17.63,25.14,10.16,1.73,5.67,31.28,401.45,12.61,24.46,1.01,388176,0.030019757,19644.13349,39737.54598,45864.17885,2912000,-0.034923704,159099.0258,122853.5714,101911.7265,104386,0.016258802,2815.699203,11915.44302,21757.5013,617000,-0.00781254,7778.174593,37072.00201,47675.1158,6179000,0.145796563,1743018.216,1734363.572,2415614.553,111560,-0.016908784,3012.274888,2301.506753,4103.854895
South Africa,1971,2900,-0.161368002,636.3961031,1320.353488,9180.186999,23031.441,2.896327677,471.6868921,0.012399875,11639.172,3.171772013,261.0411962,0.01356089,12241.787,2.71477522,234.9977463,0.01163292,78.50530464,95234,1017,-0.153,17.23,24.48,10.04,1.37,6.32,30.29,513.08,12.12,24.27,0.78,415957,0.049851618,35776.06759,37157.42626,46344.82048,2687000,0.030878151,140007.1427,99060.58752,174834.2072,108368,0.067961242,12980.35918,21950.21144,20182.93842,606000,0.046831149,48790.3679,58346.66514,50695.16742,8644000,0.042150226,622961.0742,2853122.675,2951921.69,107300,0.01448844,2573.868684,5023.587695,14995.22702
South Africa,1972,2000,0.361727836,1838.477631,10530.59036,10890.17141,23698.507,2.886283089,483.665281,0.012357478,12008.34,3.188608917,270.7504794,0.013631758,12574.124,2.704124757,240.4304477,0.011587886,78.31900354,95008,1017,0.106,17.62,25.13,10.15,1.95,6.16,30.89,466.26,10.55,21.97,1.05,466552,0.019870264,15444.62631,30628.39473,27130.79363,2885000,-0.014230404,65760.93065,213265.8748,205521.0857,126725,0.079215515,17930.10665,13537.11433,17974.70866,675000,-0.081891965,82024.38662,60698.70949,65179.24005,9525000,-0.355408936,3763929.396,3608089.384,2977862.139,110940,0.023950603,4447.701654,15667.75138,20183.56819
South Africa,1973,4600,0.667655942,11879.39392,10095.70866,8285.127237,24382.513,2.848365138,491.0877809,0.012197393,12391.239,3.129832295,274.2336874,0.013384312,12914.144,2.660044677,242.9067357,0.011401449,78.12445903,94772,1017,0.35,17.56,24.88,10.29,1.86,6.41,30.66,495.74,14.07,29.27,0.74,488394,0.033069961,27324.02024,19777.81184,16168.46838,2792000,-0.051814112,222031.5293,175282.6289,145371.6501,152082,-0.012929672,3154.403351,12123.74572,21683.1396,559000,0.064163198,62932.50353,76839.6599,66540.08817,4202000,0.421201285,4865601.761,3547329.183,2913102.413,117230,0.079162722,16574.58295,18691.56316,15261.89725
South Africa,1974,21400,0.025612084,919.2388155,2482.606158,4950.673355,25077.016,2.795181053,495.6450841,0.011972756,12779.064,3.040684357,274.7611891,0.013008734,13257.666,2.596173414,243.3804972,0.011131163,77.94640134,94556,1017,-0.245,17.11,24.11,10.16,1.49,6.19,29.37,662.74,14.01,30.76,0.88,527036,-0.010003538,8485.988481,9379.599903,15441.32979,2478000,0.003838707,15556.34919,30892.28598,27790.8858,147621,0.062555862,16172.23919,23853.65662,23104.17808,648000,0.040904988,45254.834,32083.22511,46017.20693,11083000,-0.083758656,1374615.583,1784937.067,1482774.511,140670,0.039798385,9545.941546,8834.475725,7683.714309
South Africa,1975,22700,-0.103172826,3394.11255,5934.08235,9639.502062,25777.964,2.724559628,496.6265483,0.011674288,13167.635,2.893146719,269.3786923,0.012386449,13601.858,2.520927656,242.4619655,0.010812527,77.73949171,94305,1017,-0.132,17.1,24.43,9.82,1.3,6.01,29.77,590.13,13.79,29.57,1.03,515035,-0.005503939,4586.294583,18699.67514,36478.21611,2500000,0.006722692,27577.16447,20256.68614,78104.63068,170492,0.059031593,17552.51163,14533.34452,16431.27076,712000,-0.017423892,19798.98987,36828.43105,31203.63227,9139000,-0.084796356,1146220.092,1171251.61,1181702.55,154170,-0.049545592,11753.52892,9247.607601,7632.278515
South Africa,1976,17900,0.219903418,8343.860018,11107.35492,9179.097632,26480.3,2.717257735,508.7901991,0.011643416,13548.594,2.99350619,286.7869541,0.012809843,13944.751,2.457017698,242.2724609,0.01054171,77.5449472,94069,1040,-0.504,16.92,24.01,9.88,1.34,5.94,29.27,687.21,15.03,33.25,1.08,508549,0.029018541,24848.4394,40167.81026,57751.29042,2539000,-0.001713872,7071.067812,94817.36831,78795.09291,195315,0.001520473,484.3681451,8287.726367,8867.546988,684000,0.044039778,51618.79503,38196.85851,32460.23208,7518000,0.114813433,1608667.927,1447143.048,1231909.46,137548,0.004044685,910.0464274,1901.681449,6503.249822
South Africa,1977,29700,0.130387923,7353.910524,7150.058275,7030.113797,27199.838,2.733865547,525.8095522,0.01171363,13954.172,3.154948929,311.3016391,0.013490068,14287.376,2.420724421,244.5585371,0.010387843,77.53587945,94058,1060,0.171,17.6,25.03,10.22,1.92,6.59,30.46,564.81,13.67,29.51,1.1,543690,0.034530149,31814.85541,49236.29367,40344.54714,2529000,-0.028200483,112429.9782,79500.52411,69619.80082,196000,0.029963223,9899.494937,8683.509275,14778.47534,757000,-0.033377862,39597.97975,33867.38844,31947.87421,9793000,0.017897255,291327.9938,903674.7202,1069705.061,138835,0.007615534,1736.654255,6917.976968,11487.7738
South Africa,1978,40100,-0.181540446,9687.362902,7852.600419,7521.967828,27943.445,2.696764841,532.85375,0.011556763,14394.419,3.059699735,311.4282112,0.013088873,14633.234,2.421453795,250.5540955,0.010390936,77.54329852,94067,1080,0.059,17.4,24.91,9.94,1.67,6.1,30.24,503.31,9.14,19.44,1.05,588683,0.037683297,37731.92495,32026.79686,40991.6764,2370000,0.014417738,56568.54249,65574.38524,61373.17547,210000,0.003911662,1343.502884,12132.73808,16172.48177,701000,-0.003108778,3535.533906,7637.626158,82569.16293,10205000,-0.080673302,1223294.731,1308265.391,2702715.795,141291,0.031314597,7469.876036,11363.66873,10450.60408
South Africa,1979,26400,0.179368969,9545.941546,7471.947537,7841.2675,28697.014,2.671131568,542.0220965,0.011448349,14834.845,2.981621985,312.7667643,0.012759728,14987.571,2.410597421,255.470609,0.0103449,77.53423077,94056,1100,0.317,17.79,25.16,10.47,1.88,6.8,31.14,428.14,11.92,23.34,0.86,642044,-0.040648039,40563.88761,50201.38042,41163.82432,2450000,0.008773924,35355.33906,28867.51346,40824.82905,211900,0.039169792,14142.13562,15984.99296,21077.21914,696000,-0.006285124,7071.067812,97123.63255,147610.6929,8475000,0.114829367,1813728.894,3219344.084,2950735.163,151855,0.033414752,8587.811858,6511.810424,15310.35345
South Africa,1980,39900,-0.160063814,8697.413409,9395.153077,7685.781851,29463.549,2.610045382,543.7736,0.01118988,15277.164,2.319920111,250.6113712,0.009960192,15348.861,2.266624214,246.0031563,0.00973392,77.53340642,94055,1128,0.237,17.6,25.2,10.06,1.77,6.2,30.95,451.03,10.87,21.97,0.96,584678,-0.032917466,30177.90321,23904.61381,21586.29784,2500000,0,0,28867.51346,28867.51346,231900,0.021198217,8202.438662,15288.01273,24659.41335,686000,0.097669048,122329.4731,155347.9964,126856.8747,11040000,0.129400303,2709633.186,3079166.175,4376796.012,164000,-0.005328834,1414.213562,14468.35628,11888.36967
South Africa,1981,27600,-0.109522281,4350.120918,3908.294769,7233.895401,30232.561,2.612600368,558.5125338,0.011200693,15631.582,1.666536375,184.2055591,0.007178028,15696.762,2.280616856,253.1322068,0.009793339,77.52433867,94044,1128,-0.328,17.1,24.41,9.85,1.5,5.8,30.36,548.87,14.58,28.46,1.14,542000,0.030923698,28284.27125,25006.66578,32020.82656,2500000,0.008600172,35355.33906,28867.51346,70710.67812,243500,0.032133722,13222.89681,22554.15704,23377.05428,859000,0.064266175,96873.62902,81504.6011,77134.08239,14872000,-0.2288254,4306987.404,5259688.425,4860745.99,162000,0.064642835,18384.77631,13012.8142,10843.58489
South Africa,1982,21448,0.126495096,5127.938377,8767.399919,8794.506391,31022.417,2.716612958,595.9206038,0.01164069,15892.088,1.47008373,165.199236,0.006338019,16054.745,2.251895001,255.6445572,0.009671365,77.51527092,94033,1128,0.212,17.71,25.21,10.27,1.78,6.11,31.2,397.85,12.04,22.1,0.93,582000,0.004454341,4242.640687,20428.73793,31453.66963,2550000,0,0,86602.54038,165831.2395,262200,0.041362569,18526.19767,16793.55035,21698.29102,996000,-0.068329778,102530.4833,79500.52411,84972.05423,8781000,-0.300190015,3098541.915,2423241.08,2327530.648,188000,-0.033608601,9899.494937,7094.598885,5830.951895
South Africa,1983,28700,0.132067705,7212.489168,6197.849089,5164.94595,31865.176,2.833911854,638.5393437,0.012136357,16125.715,1.309554336,149.3232745,0.005650405,16416.281,2.168170732,251.6826379,0.009315618,77.51527092,94033,1128,0.707,18.22,25.65,10.84,2.49,6.97,31.84,433.51,11.84,21.28,0.68,588000,0.023014363,22627.417,31005.37588,26451.21295,2550000,-0.026328939,106066.0172,175594.2292,170171.4821,288400,0.00761285,3606.244584,14117.48325,19329.66201,851000,0.061296516,91216.77477,101838.1068,89459.48804,4399000,0.037615756,281428.4989,2229388.481,2272234.29,174000,0.012303783,3535.533906,2886.751346,9142.392101
South Africa,1984,38900,0.011023294,707.1067812,1000,2160.246899,32768.207,3.005220884,696.3283525,0.012859238,16336.89,1.057367712,122.1463325,0.004567982,16772.214,1.815943918,215.3663408,0.007815792,77.51527092,94033,1128,0.535,18.06,25.54,10.64,2.41,6.18,31.36,408.08,12.65,25.42,0.75,620000,0.020521667,21213.20344,23352.37318,23853.72088,2400000,-0.037788561,141421.3562,115470.0538,95742.71078,293500,0.030702448,15202.7958,18346.2076,20221.1729,980000,0.030789664,50911.68825,36555.89328,29904.01311,4797000,0.245578506,2578818.431,2152043.757,1783382.063,179000,0,0,9237.604307,11239.8102
South Africa,1985,39900,-0.022333686,1414.213562,2516.611478,14018.08356,33752.964,3.332655467,795.403205,0.01423759,16509.631,2.27221311,265.2597953,0.009757654,17076.788,1.177200303,142.148262,0.005082658,77.51527092,94033,1128,0.663,18.13,25.55,10.77,2.46,6.88,31.28,512.58,13.98,31.98,0.67,650000,-0.031876418,32526.91193,29143.32399,43014.53243,2200000,0,0,57735.02692,75000,315000,0.020203386,10606.60172,12583.05739,14930.39406,1052000,-0.010445296,17677.66953,18448.12547,22838.19899,8444000,0.007950227,110308.6579,373129.1108,442316.6287,179000,0.03718158,11313.7085,11372.48141,19078.78403
South Africa,1986,37900,-0.035813783,2121.320344,16752.71122,21266.15073,34877.834,3.559564507,877.8723617,0.015190215,16884.765,3.733217489,445.721224,0.015917849,17277.816,1.057905698,129.2470988,0.004570294,77.81780412,94400,1200,0.463,18.08,25.5,10.72,2.08,6.77,31.03,434.97,12.89,25.18,0.53,604000,-0.005790679,5656.854249,32005.20791,32806.2494,2200000,0.019305155,70710.67812,76376.26158,70710.67812,330000,0.012964977,7071.067812,10000,12909.94449,1027000,-0.004676736,7778.174593,26274.1952,112890.4336,8600000,-0.037421448,502045.8146,486038.4073,2249121.365,195000,0.013161446,4242.640687,15874.50787,13012.92957
South Africa,1987,34900,0.272087754,21496.04615,22400.66963,34540.07334,36119.333,3.528636589,901.2217348,0.015060495,17515.11,3.696237135,457.7809301,0.015762997,17460.599,1.001626576,123.665905,0.004328368,78.02388941,94650,1200,0.743,18.16,25.51,10.85,2.59,7.14,31.31,480.77,13.64,26.54,0.84,596000,-0.038849757,36062.44584,30347.98181,34496.37662,2300000,0.009340026,35355.33906,28867.51346,74651.97028,340000,0.012589127,7071.067812,10000,92361.60819,1016000,0.020863497,35355.33906,127754.9738,127680.5188,7890000,-0.012281639,155563.4919,2716351.781,2219463.205,201000,0.048986461,16970.56275,12187.44359,9961.87236
South Africa,1988,65300,0.080509365,9404.52019,27518.05468,29630.43199,37393.853,3.409199368,901.441645,0.014559176,18162.51,3.565740638,457.9421505,0.015216115,17635.489,1.033053294,128.8235418,0.004463478,78.22997469,94900,1200,0.338,17.67,24.83,10.56,2.38,6.23,30.76,600.61,15.15,31.56,1.13,545000,-0.002397216,2121.320344,37846.1799,65571.20811,2350000,0,0,72168.78365,167381.7991,350000,0.012234456,7071.067812,103466.5808,94418.8364,1066000,0.071923436,135764.502,111607.6115,111256.8193,7670000,0.211454019,3401890.724,2460434.311,2091403.098,225000,-0.031388391,11093.09118,8254.938582,10587.18097
South Africa,1989,78600,0.177194931,28001.42853,25415.74315,30498.56554,38668.684,3.126266205,854.8114883,0.013369294,18810.138,3.256079248,433.0838116,0.01391563,17817.673,1.108354609,139.6415685,0.004787043,78.55971115,95300,1200,-0.034,17.49,24.79,10.23,1.47,5.89,30.75,520.92,13.28,26.85,1.17,542000,0.050618006,47376.15434,69514.98639,78977.18552,2350000,0.022507341,88388.34765,180069.4311,147039.6772,360000,0.171238756,123036.5799,92034.41385,76694.19796,1258000,0.000894595,1834.23499,36524.27463,110130.0807,12481000,-0.133406702,2334159.485,2088486.134,3810219.154,209312,0.006975404,2396.384881,12238.47802,14135.4248
South Africa,1990,118200,0.027753069,5515.432893,34400.92053,32771.87565,39877.57,2.59140414,730.7163695,0.011110974,19422.611,2.657999998,365.0459971,0.011392799,18015.156,1.232911888,157.0561943,0.005321729,78.80701349,95600,1200,0.324,17.73,25.23,10.28,1.94,5.74,31.32,395.53,11.05,20.71,1.19,609000,0.048529819,50911.68825,56533.91313,46558.87849,2475000,0.038592066,162634.5597,124807.8523,119024.8573,534000,-0.029440711,24748.73734,21455.38006,18803.81167,1260594,0.020826684,43787.58742,132541.3584,112491.0698,9180000,-0.027637814,400222.4382,3257026.609,3046690.992,212701,0.037718453,13646.45377,13219.24608,11415.3997
South Africa,1991,126000,-0.3017199,44618.43789,34901.91017,30680.55845,40910.959,2.077184258,600.8965142,0.008928682,19938.864,1.75502476,247.4392902,0.007555864,18237.267,1.353854171,174.5889069,0.005840268,79.14087166,96005,1200,0.367,17.76,25.1,10.47,1.85,6.1,31.14,517.48,12.74,24.79,1.06,681000,0.024486873,27930.71786,31610.91584,69704.58498,2705000,-0.033186203,140714.2495,138351.0029,139587.4875,499000,-0.003495347,2828.427125,15143.75559,28941.032,1322519,-0.092692431,179731.6945,135850.289,115022.2036,8614000,-0.419728426,3773828.891,3548583.238,4163180.545,232000,0.011088972,4242.640687,3000,8366.600265
South Africa,1992,62900,0.03767347,4030.508653,3234.707612,4252.842187,41760.755,1.831109136,540.713949,0.007880474,20288.796,1.136479464,163.0432674,0.004907832,18484.173,1.335726516,174.5832501,0.005762585,79.52666331,96473,1240,0.807,18.32,26.06,10.63,2.29,5.93,31.97,319.8,9.39,18.3,1.15,720500,-0.039408092,44194.17382,82502.02018,90933.46927,2506000,-0.011769266,47376.15434,60135.95708,102668.9664,495000,0.02389649,19798.98987,31564.74827,45365.18489,1068340,0.078011624,148647.9875,122976.7459,145919.1836,3277000,0.484393251,4751757.57,5096791.278,4613630.629,238000,-0.005509095,2121.320344,8504.900548,25304.8085
South Africa,1993,68600,-0.036294756,3889.087297,5202.883816,9368.519983,42525.44,1.746112445,525.0564835,0.007517825,20519.374,1.100481915,159.6731965,0.004753226,18731.071,1.217618576,161.2719649,0.005256115,79.90833326,96936,1270,0.836,18.26,25.58,10.99,2.19,6.78,31.18,459.45,12.22,22.59,0.7,658000,-0.072370698,71417.7849,70216.33238,75852.92787,2439000,-0.009541361,37476.6594,124951.9908,205598.9219,523000,0.02813251,24748.73734,38552.99383,54372.17426,1278560,0.001850337,3860.095918,81321.43795,147854.3592,9997000,0.123164838,2317896.029,4238390.536,3483195.886,235000,0.028605859,11313.7085,28290.16319,25877.91851
South Africa,1994,63100,-0.035106375,3464.823228,11437.21994,18052.95451,43267.982,1.65966141,507.7747938,0.007148659,20745.186,1.040154569,152.5809155,0.004494002,18959.144,1.039086997,139.3014501,0.004489413,80.1795415,97265,1270,0.208,17.58,25.13,10.07,1.67,5.57,31.06,395.87,10.46,19.64,1.56,557000,-0.027353506,24041.63056,38587.56276,138140.9305,2386000,0.041293391,168291.4139,227088.8226,185723.8093,558000,0.031517051,29698.48481,45544.84969,58248.7482,1284019,0.044347387,97611.8485,154485.9934,145784.4435,13275000,-0.435862425,5946060.923,4252237.097,3489467.104,251000,0.062724276,27577.16447,20599.35274,26004.80725
South Africa,1995,58200,0.138167002,15414.92783,19930.21157,70049.69664,43986.084,1.535756172,477.6640657,0.006619008,20960.968,0.921617742,136.598888,0.003984204,19156.146,0.846574254,114.6722138,0.00366115,80.38974849,97520,1355,0.633,17.88,25.12,10.69,2.14,5.92,31.2,513.69,13.77,26.69,1.01,523000,-0.037260451,30405.59159,167374.8289,141756.8341,2624000,0.034354509,152735.0647,120869.0752,124054.7594,600000,0.034093446,34648.23228,46032.59715,38647.98399,1422063,0.049140696,120465.5397,94727.17588,99847.65813,4866000,0.32019155,3751201.474,3052789.708,2516906.368,290000,-0.01214889,5656.854249,16653.328,19397.16474
South Africa,1996,80000,0.088136089,12727.92206,73300.75034,68833.13156,44661.603,1.395930639,440.8421872,0.006020526,21154.148,1.189204122,177.8840245,0.00513418,19318.317,0.68054065,92.96262142,0.002945539,80.69475472,97890,1400,-0.15,17.33,24.34,10.37,1.76,5.97,30.3,581.64,15.29,29.42,1.36,480000,0.215835766,218495.9954,167597.7327,138225.3595,2840000,-0.032043549,142835.5698,119926.3663,147144.77,649000,0.027861398,30405.59159,21733.23108,25755.25836,1592427,-0.003671627,9479.473509,41956.84796,95772.2465,10171000,-0.001497052,24748.73734,1420678.124,1351563.662,282000,0.04668054,22627.417,21548.39515,18536.00101
South Africa,1997,98000,0.341212384,82731.4934,63437.63342,52468.65483,45285.048,1.252329466,401.0129835,0.005405024,21405.714,1.391081839,210.5558933,0.005999757,19449.786,0.539296422,74.16984449,0.002335842,80.74009348,97945,1498,0.219,17.68,24.86,10.55,1.83,6.12,30.8,498.6,12.99,26.75,0.8,789000,-0.1794065,188797.5106,144882.7112,120059.3603,2638000,0.033722426,150613.7444,180073.1333,299709.1646,692000,-0.017284449,19091.88309,20840.66538,66799.85257,1579021,0.021055674,55466.16302,105838.5939,87115.26878,10136000,-0.119770869,1727461.866,1343401.032,1794119.322,314000,0.012272874,6363.961031,4509.249753,6480.740698
South Africa,1998,215000,-0.033585384,11313.7085,31669.94172,31766.17787,45852.166,1.117755266,362.402832,0.00482742,21703.485,1.260369014,193.4248174,0.005439506,19554.678,0.440385671,60.89320757,0.001908372,80.77554015,97988,1485,0.825,18.15,25.59,10.76,2.32,6.78,31.77,504.3,12.78,25.21,0.71,522000,0.028963696,25455.84412,30199.33774,26248.8095,2851000,0.021544592,102530.4833,363810.8483,298004.8937,665000,0.025983056,28991.37803,78561.94346,103996.124,1657462,0.033047307,92663.51525,67216.64349,57259.06567,7693000,0.014052828,178898.0156,2089039.719,1816834.677,323000,-0.006775402,3535.533906,5507.570547,5597.618541
South Africa,1999,199000,-0.111543914,31872.83816,36508.58563,33360.3066,46364.681,0.967514475,317.1974954,0.004181665,21977.029,1.111833633,172.7801278,0.004801986,19640.794,0.368544164,51.18392436,0.001597625,80.83324403,98058,1498,1.096,18.5,25.87,11.19,3.03,7.88,31.56,447.17,11.48,23.81,0.47,558000,0.018288786,16970.56275,12055.42755,10688.77916,2996000,-0.113682506,487903.679,345174.3521,291685.1899,706000,0.063342397,78389.15066,94035.60475,97308.16003,1788508,-0.022805206,64695.32073,45811.31944,101290.9536,7946000,0.157942617,2464396.533,2064234.998,1761822.771,318000,0.014768778,7778.174593,6658.328118,8995.369179
South Africa,2000,153925,0.167202637,51113.21368,40838.66826,46397.55873,46813.266,0.889593988,294.4732048,0.003846374,22221.377,1.018969256,160.1094814,0.004402933,19713.179,0.312927712,43.62000312,0.001356906,80.88847489,98125,1498,0.271,17.55,24.74,10.41,1.98,7.2,30.2,639.02,15.65,32.42,0.66,582000,-0.007526956,7071.067812,5131.601439,28971.25012,2306000,0.063651958,257386.8684,182330.2864,156521.564,816859,0.038704361,53839.81743,55487.79311,46547.76893,1697015,0.012602501,35331.29743,99094.79555,81346.13605,11431183,-0.167558385,2587433.113,1849980.054,1510750.226,329000,0.001318042,707.1067812,6082.76253,5560.275773
South Africa,2001,226210,-0.006206937,2269.812768,50881.21887,43349.22635,47229.714,0.914254954,305.3287081,0.003952518,22447.806,1.042306763,165.4453091,0.004503252,19774.867,0.122549497,17.13602574,0.0005319,80.79614868,98013,1500,0.516,17.81,25.02,10.65,2.22,6.98,30.84,547.81,14.87,29.15,0.7,572000,0.005282535,4949.747468,34530.18004,52117.65536,2670000,-0.027356927,115258.4053,81512.78018,71213.29464,893000,0.015218903,22519.93677,16809.4909,13724.91873,1746981,-0.050305105,135111.1353,95542.59514,107773.2602,7772000,0.112755367,1629174.024,1237103.202,1043734.952,330000,0.012964977,7071.067812,6429.100507,9291.573243
South Africa,2002,223000,-0.213108583,61150.59444,49086.15012,56386.87879,47661.514,0.928493375,312.9187923,0.00401379,22681.781,1.073998554,172.2526261,0.004639447,19799.101,0.004656777,0.651952452,2.02237E-05,80.8085138,98028,1506,0.453,17.85,25.47,10.28,2.1,6.34,31.65,422.84,12.87,24.07,0.85,579000,0.040095162,39597.97975,52051.25679,70966.54141,2507000,0.014313079,59396.96962,67263.16476,238736.2561,924848,-0.012021398,17853.73912,13146.6214,22116.70072,1555905,0.025453488,66407.93336,122922.3532,111970.2343,10076000,-0.016292619,262336.6158,212748.4703,958664.8407,340000,-0.015605073,8485.281374,10066.44591,19939.4918
South Africa,2003,136520,0.207226401,59029.27409,68575.65263,120909.3053,48104.048,0.939677675,319.6285286,0.004061914,22925.383,1.095724333,177.6245163,0.004732788,19800.023,-0.076045366,10.6469068,-0.000330386,80.72607968,97928,1510,0.791,18.21,25.91,10.57,2.98,6.99,32.23,377.53,11.08,19.98,0.85,635000,0.031646978,33941.1255,55668.66264,85146.93183,2591000,0.008136514,34648.23228,248604.7734,224470.3024,899599,0.003016913,4434.266625,26768.65176,34414.96211,1649820,0.037744971,105926.7171,78909.78636,87423.77177,9705000,0.000226821,3585.031381,1159560.557,1964215.384,328000,0.0257054,14142.13562,23586.71943,36353.58763
South Africa,2004,220000,0.092943826,37123.10601,105928.0416,100027.8086,48556.071,0.949574359,326.0299662,0.004104492,23176.582,1.10763097,181.5220889,0.004783935,19784.966,-0.152135718,21.28391411,-0.00066122,80.46229051,97608,1514,0.874,18.49,25.95,11.09,2.89,7.35,31.16,478.27,13.47,24.88,0.72,683000,0.038318124,44547.72721,74795.27614,71751.88732,2640000,0.061840721,285671.1396,211404.8249,181161.9901,905870,0.020099644,30341.95198,33218.25151,95451.21843,1799623,-0.007766094,22553.17079,45367.23047,65989.90145,9710070,0.081555075,1418369.936,2400735.22,2279924.098,348000,0.032452024,19091.88309,32129.9445,39727.19472
South Africa,2005,272500,0.19199935,107126.6773,112152.7976,92038.37515,49017.147,0.968250967,335.5992423,0.004184833,23433.293,1.122134222,185.9358494,0.004846227,19754.866,-0.238938599,33.37685429,-0.001038939,80.35924787,97483,1518,1.031,18.49,26.19,10.84,2.42,7.59,32.02,402.43,11.84,21.85,0.42,746000,0.047384499,60811.18318,48809.15215,39911.36012,3044000,-0.013622632,66468.03743,47286.36167,45460.60566,948780,0.01016551,15888.68937,95914.41654,174801.4615,1767728,0.021452354,63293.83509,75324.30578,114237.1428,11715948,-0.227727463,3380601.153,2707083.627,3017357.746,375000,0.040865948,26162.9509,31659.64835,27317.57676
South Africa,2006,424000,-0.315611996,154856.3851,111096.0545,139640.9085,49491.756,1.019034362,356.6208198,0.004403213,23696.246,1.164154862,195.0631838,0.005026658,19707.664,-0.30595204,42.63571048,-0.00133077,79.86876489,96888,1522,0.361,17.97,25.35,10.64,2.41,6.68,30.77,576.54,14.46,29.22,0.66,832000,-0.001568796,2121.320344,18823.74387,17483.32539,2950000,0.005558577,26870.05769,46231.30253,37792.19496,971250,0.063821491,108717.6676,178713.4127,190949.3452,1857239,0.013849911,42555.80741,93138.73406,84061.28833,6935056,0.011734896,134310.6904,3274937.227,3098279.901,412000,0.026576894,18384.77631,13012.8142,15055.45305
South Africa,2007,205000,0.138495247,54447.22215,161970.1619,175803.631,49996.094,1.13952502,402.8514612,0.00492091,23972.107,1.276404281,216.36124,0.005508274,19647.368,-0.326216723,45.32059493,-0.001419057,79.87041357,96890,1526,0.721,18.29,26,10.62,2.33,6.21,31.67,430.31,11.94,22.76,0.96,829000,-0.016551639,21920.31022,16643.31698,45573.20119,2988000,0.007778617,38183.76618,28930.95228,61700.8914,1125000,0.071902945,143234.378,137595.1853,147617.4066,1917422,0.026912461,86675.73502,89148.53845,104113.5032,7125000,0.251018852,3942120.305,3048462.727,2719272.268,438000,-0.012064511,8485.281374,17243.35621,14885.67544
South Africa,2008,282000,0.262400593,165462.9868,151609.1466,177826.6947,50565.812,1.196395304,427.7762681,0.005165043,24278.088,1.325582146,227.565347,0.005719108,19583.275,-0.279243385,38.66813433,-0.001214435,80.05011994,97108,1530,0.575,18.41,25.93,10.95,2.61,7.32,31.47,446.86,11.52,22.24,0.41,798000,0.002712654,3535.533906,55770.3625,50865.8366,3042000,-0.006472467,31819.80515,63851.38996,58482.90348,1327564,0.019208511,42451.15561,72332.20843,74260.35897,2040000,-0.038583559,122626.458,117337.198,137860.4427,12700000,-0.022816674,459619.4078,412502.5252,1132095.218,426000,-0.023028234,15556.34919,11060.44002,20886.59857
