Area,Year,BananasProd,BananasProdLogDiff,BananasProdSD2,BananasProdSD3,BananasProdSD4,Population,PopulGrowth,PopulationSD2,PopulLogDiff,MalePopul,MalePopulGrowth,MalePopulSD2,MalePopulLogDiff,RuralPopul,RuralPopulGrowth,RuralPopulSD2,RuralPopulLogDiff,AgriLandShare,AgriLand,IrrigationEquippedLand,TempChange,tas,tasmax,tasmin,tr,tnn,txx,pr,rx1day,rx5day,fd,CattleMeatProd,CattleMeatProdLogDiff,CattleMeatProdSD2,CattleMeatProdSD3,CattleMeatProdSD4,CattleRawMilkProd,CattleRawMilkProdLogDiff,CattleRawMilkProdSD2,CattleRawMilkProdSD3,CattleRawMilkProdSD4,ChickensMeatProd,ChickensMeatProdLogDiff,ChickensMeatProdSD2,ChickensMeatProdSD3,ChickensMeatProdSD4,MaizeProd,MaizeProdLogDiff,MaizeProdSD2,MaizeProdSD3,MaizeProdSD4,PotatoesProd,PotatoesProdLogDiff,PotatoesProdSD2,PotatoesProdSD3,PotatoesProdSD4
India,1962,2425000,0.030428609,124450.7935,132253.5444,366757.2994,467024.193,2.335944511,7714.129103,0.010028202,241125.862,2.358697218,4021.619613,0.01012475,382619.475,1.833967808,4961.851722,0.007892666,59.35779415,176482,26373,-0.479,24.2,30.32,18.13,16.43,15.23,32.34,1170.61,20,46.16,1.08,514720,0.011720403,9956.063479,10139.92768,14099.98582,8200000,-0.02171925,282842.7125,450924.9753,568624.0703,68998.5,0,0,579.3709951,958.820369,4607000,-0.00435814,32526.91193,51597.80357,114220.1821,2447000,0.138351099,649124.0251,493292.3406,568824.2259
India,1963,2601000,0.013642159,58689.86284,365230.0645,409058.2681,477933.619,2.327873487,7867.050844,0.009993949,246813.291,2.34980822,4100.964065,0.010087033,389636.593,1.848167787,5091.973512,0.007953221,59.24747493,176154,26800,-0.03,24.35,30.48,18.27,17.96,16.34,32.74,1151.66,18.63,44.15,1.08,528800,0.004575003,3959.797975,10317.62247,14121.37859,7800000,-0.028771743,353553.3906,450924.9753,422706.7541,68998.5,0.006270799,709.5816549,1001.250843,1291.447081,4561000,0.00969847,72831.99846,131993.6867,150791.6001,3365000,-0.113182552,545886.4351,528792.3348,619433.8141
India,1964,2684000,0.085898033,415071.6806,386098.8647,317818.0821,489059.309,2.260469599,7817.091629,0.009707783,252612.93,2.280388815,4073.328918,0.00979237,396837.731,1.857381349,5211.935592,0.007992507,59.43515214,176712,27230,-0.03,24.35,30.51,18.25,17.3,15.47,33,1191.2,19.95,49.27,1.15,534400,0.011547653,10182.33765,12833.29004,18571.663,7300000,-0.024473769,282842.7125,225923.2908,678394.3666,70002,0.006154017,706.3996744,999,1706.117303,4664000,0.01455872,112429.9782,117602.0975,744104.8196,2593000,0.143102752,715592.0626,757767.9944,620606.4742
India,1965,3271000,0.018328478,99702.05615,106603.6272,121776.7767,500114.346,2.175156759,7692.099192,0.009345313,258373.487,2.193770369,4007.966796,0.009424422,404208.521,1.860137926,5316.619922,0.00800426,59.59154982,177177,27660,-0.072,24.45,30.6,18.34,16.56,15.53,32.89,955.79,16.73,41.89,1.14,548800,0.008773924,7919.595949,14945.23335,19805.72308,6900000,0.001131467,12727.92206,829123.8347,1016422.279,71001,0.006068031,706.3996744,1525.997706,2216.999112,4823000,0.006311206,49921.73875,815405.6802,691332.3875,3605000,0.053328906,333047.2939,298965.8565,348742.3978
India,1966,3412000,-0.027452084,147785.3173,148399.2363,126715.1497,510992.617,2.151587251,7774.251565,0.009245119,264041.608,2.169874303,4051.277086,0.009322859,411727.357,1.867188777,5436.043894,0.008034321,59.71027751,177530,28090,0.29,24.69,30.88,18.56,16.98,15.71,33,1024.7,21.23,51.83,1.1,560000,0.014040257,13010.76477,16825.37766,20587.37477,6918000,0.081445783,1009041.377,1024126.132,978496.9341,72000,0.011887485,1412.799349,2000.250422,2987.237196,4893600,0.107590585,972766.7989,691310.1065,565073.2777,4076000,-0.063506483,392090.7102,373527.4599,495971.1912
India,1967,3203000,-0.010706917,55154.32893,39307.54805,138778.8018,521987.069,2.192552398,8092.723974,0.009419246,269770.979,2.211321256,4218.247624,0.009499002,419415.084,1.888055366,5599.429401,0.008123273,59.80344344,177807,28525,-0.21,24.29,30.42,18.2,16.31,15.42,32.77,1116.71,22.03,54.63,1.08,578400,0.011265608,10748.02307,14801.80169,19523.66086,8345000,0.02815881,395272.6907,380620.9838,311345.8688,73998,0.011596468,1415.981329,2518.565217,3110.118336,6269300,-0.041260393,401778.0731,336054.1821,847655.006,3521500,0.079848752,502611.5001,605268.3812,509417.3625
India,1968,3125000,0.006551609,33587.57211,147389.4953,195969.9467,533431.909,2.22760596,8402.380882,0.00956819,275736.482,2.247698221,4382.452668,0.00965354,427333.873,1.928348891,5826.904945,0.008294989,59.99078431,178364,29508,-0.234,24.17,30.35,18.04,16.78,15.15,32.71,1009.97,20.87,50.58,1.1,593600,0.010409687,10182.33765,15207.01592,20042.62125,8904000,0.00811789,118793.9392,168000,305524.1398,76000.5,0.016821636,2122.381004,2516.479237,2984.976727,5701100,-0.002046366,18950.46174,1038104.537,1034594.727,4232300,0.047871323,348745.0645,409524.2646,422665.6283
India,1969,3172500,-0.039483119,194949.3396,239606.7403,196772.6353,545314.67,2.234788769,8617.24942,0.009598704,281934.206,2.255206663,4495.925629,0.009685431,435574.361,1.977894654,6091.867755,0.008506042,59.79839835,177792,30490,0.303,24.75,30.89,18.66,18.18,15.97,33.31,1087.57,18,42.99,1.11,608000,0.01128101,11313.7085,16000,17738.84626,9072000,-0.016390416,237587.8785,357205.823,380905.5001,79002,0.010846933,1412.799349,1998,2215.138427,5674300,0.120314323,1280782.513,1244906.699,1027594.691,4725500,-0.081982317,574807.1024,494602.6115,438891.7634
India,1970,2896800,0.066239438,337502.0667,240719.1794,196661.6892,557501.301,2.241766428,8837.333577,0.009628344,288292.405,2.263860194,4614.95857,0.009722182,444189.563,1.989903801,6250.077948,0.008557182,59.88584652,178052,31475,0.033,24.39,30.48,18.34,17.52,15.63,32.59,1260.88,19.11,47.07,1.04,624000,0.010995384,11313.7085,12220.20185,20173.58008,8736000,0.034119183,504874.2418,453003.3112,443658.6526,81000,0.010582608,1412.799349,1525.997706,1706.117303,7485600,-0.166613865,1686520.384,1193822.601,1009008.128,3912600,0.08942674,632577.7264,521860.5273,427300.9975
India,1971,3374100,-0.024367267,130178.3584,113479.9689,93891.79499,569999.178,2.252423424,9078.399007,0.00967361,294818.942,2.276120372,4744.993386,0.009774246,453028.508,1.907479518,6110.410924,0.00820606,59.80680683,177817,32460,-0.519,23.92,30,17.9,17.13,15.37,32.19,1146.94,20.27,50.76,1.04,640000,0.005395032,5656.854249,16877.59857,25496.59242,9450000,0.005752329,89095.45443,147499.1525,370140.5139,82998,0.005196148,706.3996744,999,1289.703454,5100500,0.097786147,910753.5342,644900.2507,536467.9145,4807200,0.001650129,12940.0541,211133.2833,191445.8496
India,1972,3190000,-0.003128907,16192.74529,56341.54772,109438.2779,582837.973,2.276706497,9382.960504,0.009776734,301529.376,2.300300917,4904.551324,0.009876911,461669.934,1.92814917,6294.441827,0.008294138,59.85019457,177946,33443,0.012,24.49,30.73,18.3,17.2,15.38,33.33,875.24,18.8,44.72,1.11,648000,0.016052699,17253.40546,24185.31855,32345.29231,9576000,0.007553138,118793.9392,373304.1655,536083.016,83997,0.005134713,706.3996744,999,1717.986612,6388500,-0.04170891,413657.467,426280.4867,754494.5609,4825500,-0.035084726,264811.4896,227192.8769,778846.8763
India,1973,3167100,0.014430164,75660.42559,121217.8617,257205.3784,596107.483,2.283894832,9626.882645,0.009807257,308465.459,2.307747526,5033.613161,0.009908523,470571.619,1.924355961,6403.186365,0.008277976,60.12094753,178751,34205,0.332,24.61,30.69,18.58,17.71,16.06,33.14,1219.04,20.06,49.1,1.07,672400,0.015212348,16949.34955,25562.19946,34017.54487,9744000,0.023678099,386080.3025,504582.9961,729479.2663,84996,0.005074713,706.3996744,1540.735863,2221.929398,5803500,-0.018701127,172958.3187,917285.3118,752966.2343,4451000,0.038276961,289984.491,928977.2028,1306211.099
India,1974,3274100,0.017535061,95388.70478,249830.4292,433699.1661,609721.951,2.26369872,9759.677299,0.009721496,315584.063,2.286835695,5103.111151,0.009819744,479627.092,1.905817697,6463.534393,0.008198978,60.29954359,179282,34967,0.034,24.39,30.55,18.28,17.5,15.44,33.04,1025.81,16.36,40.01,1.11,696370,0.01659368,19178.15012,27387.92897,30855.70659,10290000,0.019073881,326683.3329,592482.9111,745327.4448,85995,0.010108163,1431.891232,2002.542134,1915.321448,5558900,0.115696442,1199889.497,848868.2721,724020.2621,4861100,0.107432706,964705.7816,1225190.248,1127412.125
India,1975,3409000,0.042352887,246921.688,420355.7105,510768.9824,623524.219,2.2336308,9848.038069,0.009593785,322800.952,2.254215161,5145.353003,0.00968122,488767.91,1.879455016,6495.605221,0.008086613,60.43811529,179694,35730,-0.308,24.09,30.16,18.06,17.44,15.53,32.3,1278.93,20.84,49.91,1.11,723492,0.016290047,19553.62382,21657.0221,25110.78856,10752000,0.027922682,504874.2418,612009.8038,635112.5884,88020,0.009661145,1400.071427,1143.153533,2121.373376,7255800,-0.057146253,632577.7264,657721.0427,561965.1079,6225400,0.069512407,764099.5878,588726.6683,782423.8509
India,1976,3758200,0.052989873,344855.9772,404434.4982,332953.7243,637451.448,2.232982613,10065.0852,0.009591031,330077.58,2.247576161,5245.844897,0.009653022,497954.083,1.85879247,6544.932991,0.007998523,60.42298003,179649,36751,0.003,24.41,30.48,18.38,17.29,15.7,32.84,1102.47,19.08,45.97,1.09,751145,0.008612699,10638.42152,15732.43544,28583.06327,11466000,0.018682213,356381.8177,366949.5878,471448.8307,90000,0,0,1818.653348,5096.138244,6361200,-0.027324723,274286.7204,194814.3304,328540.4592,7306000,-0.008118115,95671.54749,522311.6152,1366089.693
India,1977,4245900,0.031080789,222738.6361,174444.6044,142466.0749,651685.628,2.237602208,10311.12442,0.009610655,337496.325,2.243960138,5355.119765,0.009637662,507210.016,1.845266202,6618.07753,0.007940848,60.40347236,179591,37772,0.155,24.56,30.55,18.63,18.3,15.94,32.91,1209.35,19.3,45.16,1.05,766190,0.009203364,11603.62228,26321.19044,38792.09074,11970000,0.007553138,148492.424,320780.2986,566662.3774,90000,0.01494035,2227.386361,5554.052574,10252.46434,5973300,0.016107309,159594.0005,300962.8604,571495.7247,7170700,0.054817358,682145.9118,1510864.716,1235988.685
India,1978,4560900,-0.028266842,203222.4889,148260.2554,152005.9429,666267.76,2.248438826,10592.90011,0.009656686,345069.608,2.247871392,5484.830019,0.009654276,516569.391,1.845285874,6740.270532,0.007940932,60.74014779,180592,38793,-0.15,24.36,30.3,18.46,17.3,15.76,32.36,1207.21,18.61,44.06,1.05,782600,0.019061059,24828.64041,35412.42076,36804.65672,12180000,0.014723257,296984.8481,541764.0938,970505.152,93150,0.034277673,5409.366876,10032.88094,12103.46645,6199000,-0.043908765,421506.3523,678661.1845,640921.9453,8135400,0.095359132,1412516.506,1102273.723,985906.2616
India,1979,4273500,0.008104716,56922.09589,158901.6992,158245.1474,681248.383,2.286978199,11016.72507,0.009820349,352826.329,2.281291768,5691.501068,0.009796204,526101.573,1.851354092,6887.22217,0.007966807,60.73611172,180580,39814,0.305,24.82,30.72,18.97,17.76,15.82,33.22,1050.02,19.03,44.44,1.12,817713,0.01856395,25251.49026,24042.80417,48521.32823,12600000,0.022009187,463154.9417,914281.3207,1099940.112,100800,0.049771617,8654.987002,9787.681033,12307.53428,5602900,0.094009132,957493.2924,765084.7949,625478.6187,10133000,-0.08527034,1277317.69,938276.2138,811502.1688
India,1980,4354000,0.021977053,159806.1325,181361.0487,197908.0005,696828.385,2.301989033,11342.63836,0.009884078,360875.327,2.292902391,5850.968496,0.009845501,535841.576,1.919914292,7274.501726,0.00825905,60.63251928,180272,40835,0.401,24.83,30.8,18.91,17.5,15.74,33.1,1084.05,17.76,43.19,1.07,853424,0.00507536,7093.695229,43688.32669,52051.53188,13255000,0.036163678,813879.9051,903111.4734,972360.487,113040,0.026491626,5027.529214,8543.049807,10508.82486,6957000,-0.003755481,42355.69619,220598.5116,588793.2206,8326600,0.064958772,949927.2498,854015.0116,769996.961
India,1981,4580000,-0.03541926,253639.2024,229152.7656,425674.5813,712869.298,2.286557725,11525.95933,0.009818563,369149.846,2.273513884,5934.515991,0.009763178,546129.275,2.040742094,7880.768716,0.008773608,60.67590702,180401,41603,0.072,24.48,30.4,18.61,16.76,15.28,32.68,1172.69,18.24,41.16,1.1,863456,0.033925283,49606.36913,49615.29172,46900.78966,14406000,0.018588907,445477.2721,549095.013,882098.0671,120150,0.034386581,7000.357134,8374.514911,12542.73595,6897100,-0.022524691,246497.4239,713961.2758,880308.622,9670000,0.010726056,170978.4197,153957.1802,1159765.988
India,1982,4221300,0.04179187,301510.3315,515641.0121,542495.0837,729169.466,2.284390773,11778.33422,0.009809363,377542.519,2.267228079,6052.65727,0.009736485,557274.365,2.029200643,7996.11551,0.008724484,60.80035248,180771,42371,-0.017,24.49,30.36,18.67,17.32,15.7,32.77,1004.09,17.77,40.72,1.12,933610,0.011793477,18172.64428,17122.37814,14363.7936,15036000,0.013199381,328097.5465,748174.6677,1096581.354,130050,0.021975741,4772.970773,10163.62632,13835.14004,6548500,0.082693006,971211.164,978202.3632,940636.1642,9911800,0.001932358,31254.11973,1280695.858,1411908.735
India,1983,4647700,0.052730912,424264.0687,393891.8676,446322.1781,745826.546,2.288549542,12069.32988,0.00982702,386102.269,2.269664984,6196.537944,0.009746833,568582.58,2.001075728,8045.296908,0.008604752,60.69642371,180462,43139,-0.135,24.25,30.17,18.38,16.78,15.48,32.66,1238.64,21.25,50.85,1.12,959310,0.003045129,4772.970773,9989.546203,9252.550549,15500000,0.027152246,707106.7812,1000000,1290994.449,136800,0.040092012,9355.022715,12165.98948,18279.58492,7922000,0.027600221,367554.1049,925329.3594,756492.5088,9956000,0.086555725,1552665.07,1404342.328,1279760.795
India,1984,5247700,0.011603651,100479.8736,239002.6987,304462.1761,762895.156,2.273828568,12266.13042,0.009764514,394865.497,2.254166056,6293.903719,0.009681011,579960.348,1.962986097,8050.086142,0.008442546,61.0293994,181452,43907,-0.107,24.42,30.48,18.41,17.23,15.46,32.85,1056.62,18.06,43.56,1.06,966060,-0.008929369,13901.71932,10790.90358,34871.43052,16500000,0.025554104,707106.7812,1000000,1290994.449,150030,0.030917431,7827.672068,15154.51418,57858.59141,8441800,-0.104025045,1271448.703,899514.2597,1176478.137,12151800,0.014715394,296136.32,1138557.514,1061595.335
India,1985,5389800,0.025367586,229244.0185,266323.8818,268792.8694,780242.084,2.26044062,12471.17795,0.00970766,403766.421,2.240221209,6395.965391,0.00962178,591344.889,1.920720921,8031.378925,0.008262487,60.99172942,181340,44675,0.211,24.72,30.74,18.74,17.28,16.04,32.94,1073.41,17.67,41.66,1.06,946400,0.000971761,1499.066376,42552.37244,44056.21622,17500000,0.02413368,707106.7812,1000000,1290994.449,161100,0.048176965,13364.31816,62038.55656,63518.97846,6643700,0.057991947,671115.046,935781.7427,1097640.401,12570600,-0.081371603,1518723.945,1291810.692,1500607.795
India,1986,5714000,0.015227386,144179.0727,143108.3622,292028.9997,797878.993,2.235568571,12612.75699,0.009602017,412811.682,2.216226526,6469.208218,0.009519844,602702.974,1.880709319,8015.119711,0.00809196,60.94195124,181192,45640,0.19,24.52,30.55,18.54,17.51,15.55,33.01,1033.17,19.77,47.14,1.1,948520,0.032038796,51350.09445,43460.93926,38972.54023,18500000,0.022862883,707106.7812,1000000,1290994.449,180000,0.186815124,68412.58108,57621.67561,58208.93939,7592800,-0.12290724,1323350.341,1303452.839,1630440.861,10422800,0.08719525,1638719.965,1834994.867,1936567.12
India,1987,5917900,0.00525195,50911.68825,265321.2455,566707.1731,815716.125,2.208311868,12737.5076,0.009486215,421960.524,2.188324375,6529.328558,0.009401278,614038.065,1.84018266,7989.89792,0.00791917,61.06000626,181543,46605,0.578,24.94,31.04,18.88,17.87,16.08,33.47,986.85,16.93,36.7,1.11,1021140,0.002145875,3576.546099,4853.950247,6308.84902,19500000,0.02171925,707106.7812,1000000,1193133.13,276750,0.009084528,4136.57467,20603.57979,38990.84027,5721300,0.157836508,1772999.543,1989796.703,1714370.021,12740300,0.042373009,923269.3242,1067941.351,978889.171
India,1988,5989900,0.029384252,296489.8734,589046.198,823020.5546,833729.681,2.192916051,12928.02762,0.009420792,431194.389,2.169997161,6616.331684,0.009323381,625337.487,1.802195332,7968.954124,0.007757144,60.90798099,181091,47570,0.504,24.93,30.96,18.95,17.24,16.17,33.05,1260.93,20.41,48.93,1.04,1026198,0.001962205,3285.925212,4841.383812,214049.6373,20500000,0.020684599,707106.7812,873231.5462,1080851.979,282600,0.047138396,22910.25971,39817.58406,92595.08626,8228700,0.069254586,1005930.107,711410.327,729555.8757,14046000,0.024378459,573463.5995,445437.3282,486974.6434
India,1989,6409200,0.047684401,525946.0238,722060.2076,909305.6925,852012.673,2.164227433,13038.68983,0.009298855,440551.295,2.141127289,6669.97139,0.009200647,636607.29,1.763954352,7940.428729,0.007593974,61.04588001,181501,48535,-0.018,24.37,30.49,18.31,16.64,15.37,32.86,1034.94,19.19,44.99,1.14,1030845,0.002115325,3559.009851,245755.3305,225494.9511,21500000,0.014696323,523259.0181,769182.2498,1194296.829,315000,0.060158009,33092.59736,92386.36263,96760.11575,9651300,-0.032195414,487620.8363,795712.1611,851119.0257,14857000,-0.002527106,60952.60454,230218.5339,1636100.686
India,1990,7153000,0.040552903,495045.4575,685055.4746,1190560.079,870452.165,2.124136368,13074.11518,0.009128397,449984.059,2.106615292,6702.971356,0.00905388,647836.752,1.742873797,7983.926403,0.007504,61.01628218,181413,49500,-0.081,24.49,30.38,18.65,17.28,15.78,32.45,1242.7,23.74,56.66,1.03,1035878.2,0.148746598,299192.294,225175.8996,252780.5309,22240000,0.015309991,564271.2114,1033877.33,1371292.091,361800,0.134554505,92913.83105,81558.07747,90139.01763,8961700,-0.045818341,634486.9148,964615.5314,841907.6553,14770800,0.012599544,307450.0285,1864166.885,1945020.562
India,1991,7853100,0.035551361,473690.8327,1068245.885,1294213.662,888941.756,2.096008301,13175.02073,0.009008763,459463.492,2.085607272,6775.92427,0.008964517,659127.729,1.740066681,8109.992935,0.007492018,61.07446884,181586,49700,0.19,24.57,30.54,18.65,17.22,15.82,33.19,1034.81,19.11,45.78,1.1,1459000,-0.023861613,55154.32893,277000.6017,255256.0806,23038000,0.02300062,886004.7968,1157841.238,1338582.459,493200,0.015567777,12727.92206,44057.12201,48212.34282,8064400,0.093084711,1363089.742,1018996.734,848677.4471,15205600,0.077948498,2113825.012,1813482.649,1481532.891
India,1992,8523000,0.067012299,1005505.843,1099221.998,927011.3268,907574.049,2.068949417,13277.51939,0.008893645,469046.096,2.065869449,6851.779857,0.008880539,670596.991,1.706350633,8091.236221,0.007348071,60.97995755,181305,49900,0.035,24.45,30.42,18.54,17.13,15.63,32.99,965.5,17.86,41.31,1.08,1381000,-0.16476187,308298.5566,232103.4252,189702.1789,24291000,0.018549701,749533.1881,919293.3881,1047159.77,511200,0.052509694,46456.91552,42700.23419,41740.17849,9992100,-0.017340302,276549.4621,561764.1943,459147.6551,18195000,0.006726406,200818.3259,563548.6255,555052.4382
India,1993,9945000,0.031210382,523966.1249,378432.2925,309305.6741,926351.297,2.041413561,13371.85663,0.008776466,478735.976,2.046938081,6929.242698,0.008799978,682039.727,1.676793675,8086.755285,0.007221843,61.00585566,181382,50101,0.223,24.69,30.67,18.77,17.27,15.89,33.11,1068.57,19.43,46.29,1.08,945000,0.035292057,56568.54249,77513.43969,88364.77428,25351000,0.01301133,545179.3283,683932.9889,1081921.439,576900,0.01070734,10182.33765,14400,18941.0269,9601000,-0.033688366,506712.7194,395808.1859,784280.5025,18479000,-0.02631895,768342.2284,624795.4412,744949.9625
India,1994,10686000,-0.020982077,356381.8177,263778.316,1491135.893,945261.958,2.011841357,13447.17057,0.008650587,488535.405,2.025863407,6998.27824,0.008710279,693476.126,1.650791508,8094.848829,0.007110765,60.97524881,181291,51577,0.107,24.57,30.52,18.66,17.35,15.8,32.91,1158.43,21.4,49.57,1.03,1025000,0.03066882,53033.00859,101036.2971,94372.93044,26122000,0.009748753,419314.3212,914010.0291,1333542.744,591300,0.010449695,10182.33765,14852.27255,15282.34275,8884400,0.030647044,459336.5651,957333.3032,952003.7587,17392400,0.000222179,6293.250353,835120.153,3240991.492
India,1995,10182000,0.004961965,82731.4934,1790453.108,2407769.698,964279.129,1.970600465,13436.50599,0.008474977,498432.465,1.989576461,7012.162281,0.008555788,704923.971,1.624986023,8099.848782,0.007000499,60.85887548,180945,53053,0.238,24.7,30.61,18.84,17.44,15.99,33.09,1147.19,21.86,50.25,1.08,1100000,-0.087150176,141421.3562,115470.0538,184277.8699,26715000,0.019098011,849235.2442,1206504.179,1605037.772,605700,0.010834027,10818.73375,10035.43721,41271.57012,9534000,0.052900229,873276.8748,726975.2403,708779.7184,17401300,0.034575268,1019647.978,3591261.801,3187806.128
